"Province","District","Facility","DatimTarget","DATIMTarget_Adj","Indicator","Group"
"Muchinga","Isoka","Kampumbu Rural Health Centre",105,115,"TX_CURR","Adults"
"Muchinga","Isoka","Kantenshya Health Post",29,32,"TX_CURR","Adults"
"Muchinga","Isoka","Kapililonga Health Post",240,264,"TX_CURR","Adults"
"Muchinga","Isoka","Lualizi Health Post",371,409,"TX_CURR","Adults"
"Muchinga","Isoka","Nzoche Health Post",42,46,"TX_CURR","Adults"
"Muchinga","Isoka","Sansamwenje Health Post",182,200,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Chalabesa Rural Health Centre",290,320,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Chikakala Health Post",999,1099,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Chinkobo Health Post",36,40,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Kabinga Rural Health Centre",38,42,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Kaonda Rural Health Centre",54,60,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Kopa Rural Health Centre",284,312,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Luchembe Health Post",237,261,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Mapoma Rural Health Centre",161,177,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Mbati Rural Health Centre",116,128,"TX_CURR","Adults"
"Muchinga","Kanchibiya","Mpepo Rural Health Centre",2079,2287,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Chiunda Ponde Rural Health Centre",232,256,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Kapilya Rural Health Centre",34,38,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Lubunga Rural Health Centre",184,203,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Lukulu Rural Health Centre",348,383,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Mabonga Health Post",65,71,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Mpumba Rural Health Centre",469,516,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Muwele Rural Health Centre",90,99,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Mwelushi Health Post",75,83,"TX_CURR","Adults"
"Muchinga","Lavushimanda","Salamo Health Post",54,60,"TX_CURR","Adults"
"Muchinga","Mafinga","Chanama Health Post",62,68,"TX_CURR","Adults"
"Muchinga","Mafinga","Chifunda Health Post",45,49,"TX_CURR","Adults"
"Muchinga","Mafinga","Kalyamani Health Post",53,58,"TX_CURR","Adults"
"Muchinga","Mafinga","Mulekatembo Rural Health Centre",183,202,"TX_CURR","Adults"
"Muchinga","Mafinga","Muyombe Rural Health Centre",712,784,"TX_CURR","Adults"
"Muchinga","Mafinga","Mweniwisi Health Post",48,53,"TX_CURR","Adults"
"Muchinga","Mafinga","Nachisitu Rural Health Centre",21,23,"TX_CURR","Adults"
"Muchinga","Mafinga","Thendere Rural Health Centre",263,290,"TX_CURR","Adults"
"Muchinga","Mafinga","Zumbe Health Post",28,31,"TX_CURR","Adults"
"Muchinga","Mpika","Chibansa Urban Health Centre",624,687,"TX_CURR","Adults"
"Muchinga","Mpika","Chilonga Mission Hospital",1480,1628,"TX_CURR","Adults"
"Muchinga","Mpika","Chitulika Health Post",919,1011,"TX_CURR","Adults"
"Muchinga","Mpika","Kamwanya Health Post",771,848,"TX_CURR","Adults"
"Muchinga","Mpika","Kasenga Rural Health Centre",366,402,"TX_CURR","Adults"
"Muchinga","Mpika","Lubambala Correctional Facility",11,13,"TX_CURR","Adults"
"Muchinga","Mpika","Lufila Rural Health Centre",104,114,"TX_CURR","Adults"
"Muchinga","Mpika","Michael Chilufya Sata Hospital",657,723,"TX_CURR","Adults"
"Muchinga","Mpika","Mpika Correctional Facility",26,29,"TX_CURR","Adults"
"Muchinga","Mpika","Mpika District Hospital Affiliated Health Centre",2973,3271,"TX_CURR","Adults"
"Muchinga","Mpika","Mukungule Rural Health Centre",288,317,"TX_CURR","Adults"
"Muchinga","Mpika","Nabwalya Rural Health Centre",72,79,"TX_CURR","Adults"
"Muchinga","Mpika","St Odilia Rural Health Center",104,114,"TX_CURR","Adults"
"Muchinga","Mpika","Tazara Health Post",165,181,"TX_CURR","Adults"
"Muchinga","Mpika","TZR Residential Rural Health Centre",922,1014,"TX_CURR","Adults"
"Muchinga","Mpika","ZCA Rural Health Centre",382,420,"TX_CURR","Adults"
"Muchinga","Nakonde","Chilolwa Rural Health Centre",187,205,"TX_CURR","Adults"
"Muchinga","Nakonde","Chozi Rural Health Centre",358,394,"TX_CURR","Adults"
"Muchinga","Nakonde","Kaombwe Health Post",69,75,"TX_CURR","Adults"
"Muchinga","Nakonde","Katozi Health Post",824,906,"TX_CURR","Adults"
"Muchinga","Nakonde","Mwenechanka Rural Health Centre",52,57,"TX_CURR","Adults"
"Muchinga","Nakonde","Mwenzo Rural Health Centre",717,789,"TX_CURR","Adults"
"Muchinga","Nakonde","Nakonde District Hospital",914,1005,"TX_CURR","Adults"
"Muchinga","Nakonde","Nakonde Urban Health Centre",4132,4545,"TX_CURR","Adults"
"Muchinga","Nakonde","Ntantumbila Rural Health Centre",213,234,"TX_CURR","Adults"
"Muchinga","Nakonde","Shemu Rural Health Centre",100,110,"TX_CURR","Adults"
"Muchinga","Nakonde","Waitwika Rural Health Centre",208,229,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Ilondola Rural Health Centre",583,641,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Kabanda Rural Health Centre",49,54,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Konja Rural Health Centre",124,137,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Lukaka Rural Health Centre",23,26,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Lwanya Health Post",88,97,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Matumbo Rural Health Centre",620,682,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Mukwikile Health Post",83,91,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Mulanga Rural Health Centre",358,394,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Mwika Rural Health Centre",57,63,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Philip Health Post",16,17,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Shiwang`andu Urban Health Centre",705,775,"TX_CURR","Adults"
"Muchinga","Shiwang'andu","Shiwangandu Rural Health Centre",139,153,"TX_CURR","Adults"
"Muchinga","Chinsali","Cheswa Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Chinsali Correctional Facility",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Chinsali District Hospital",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Chinsali General Hospital",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Chinsali Hospital Affiliated Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Chunga Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Kalwala Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Lubwa Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Mulilansolo Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Mundu Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Munsanya Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Nambuluma Police Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Nkula Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Isoka Correctional Facility",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Isoka District Hospital",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Isoka OPD",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Kafwimbi Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Kalungu Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Kampumbu Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Kantenshya Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Kapililonga Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Lualizi Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Nzoche Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Isoka","Sansamwenje Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Chalabesa Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Chikakala Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Chinkobo Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Kabinga Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Kaonda Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Kopa Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Luchembe Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Mapoma Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Mbati Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Kanchibiya","Mpepo Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Chiunda Ponde Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Kapilya Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Lubunga Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Lukulu Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Mabonga Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Mpumba Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Muwele Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Mwelushi Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Lavushimanda","Salamo Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Chanama Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Chifunda Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Kalyamani Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Mulekatembo Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Muyombe Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Mweniwisi Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Nachisitu Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Thendere Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mafinga","Zumbe Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Chibansa Urban Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Chilonga Mission Hospital",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Chitulika Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Kamwanya Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Kasenga Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Lubambala Correctional Facility",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Lufila Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Michael Chilufya Sata Hospital",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Mpika Correctional Facility",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Mpika District Hospital Affiliated Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Mukungule Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Nabwalya Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","St Odilia Rural Health Center",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","Tazara Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","TZR Residential Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Mpika","ZCA Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Chilolwa Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Chozi Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Kaombwe Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Katozi Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Mwenechanka Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Mwenzo Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Nakonde District Hospital",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Nakonde Urban Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Ntantumbila Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Shemu Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Nakonde","Waitwika Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Ilondola Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Kabanda Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Konja Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Lukaka Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Lwanya Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Matumbo Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Mukwikile Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Mulanga Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Mwika Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Philip Health Post",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Shiwang`andu Urban Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Shiwang'andu","Shiwangandu Rural Health Centre",0,0,"TX_CURR","Peads"
"Muchinga","Chinsali","Cheswa Health Post",246,246,"HTS_TST","Adults"
"Muchinga","Chinsali","Chinsali Correctional Facility",389,389,"HTS_TST","Adults"
"Muchinga","Chinsali","Chinsali District Hospital",3753,3753,"HTS_TST","Adults"
"Muchinga","Chinsali","Chinsali General Hospital",348,348,"HTS_TST","Adults"
"Muchinga","Chinsali","Chinsali Hospital Affiliated Health Centre",3422,3422,"HTS_TST","Adults"
"Muchinga","Chinsali","Chunga Rural Health Centre",220,220,"HTS_TST","Adults"
"Muchinga","Chinsali","Kalwala Health Post",625,625,"HTS_TST","Adults"
"Muchinga","Chinsali","Lubwa Rural Health Centre",1475,1475,"HTS_TST","Adults"
"Muchinga","Chinsali","Mulilansolo Rural Health Centre",1728,1728,"HTS_TST","Adults"
"Muchinga","Chinsali","Mundu Rural Health Centre",776,776,"HTS_TST","Adults"
"Muchinga","Chinsali","Munsanya Health Post",660,660,"HTS_TST","Adults"
"Muchinga","Chinsali","Nambuluma Police Rural Health Centre",997,997,"HTS_TST","Adults"
"Muchinga","Chinsali","Nkula Health Post",241,241,"HTS_TST","Adults"
"Muchinga","Isoka","Isoka Correctional Facility",0,0,"HTS_TST","Adults"
"Muchinga","Isoka","Isoka District Hospital",341,341,"HTS_TST","Adults"
"Muchinga","Isoka","Isoka OPD",468,468,"HTS_TST","Adults"
"Muchinga","Isoka","Kafwimbi Rural Health Centre",51,51,"HTS_TST","Adults"
"Muchinga","Isoka","Kalungu Rural Health Centre",246,246,"HTS_TST","Adults"
"Muchinga","Isoka","Kampumbu Rural Health Centre",253,253,"HTS_TST","Adults"
"Muchinga","Isoka","Kantenshya Health Post",106,106,"HTS_TST","Adults"
"Muchinga","Isoka","Kapililonga Health Post",102,102,"HTS_TST","Adults"
"Muchinga","Isoka","Lualizi Health Post",32,32,"HTS_TST","Adults"
"Muchinga","Isoka","Nzoche Health Post",121,121,"HTS_TST","Adults"
"Muchinga","Isoka","Sansamwenje Health Post",242,242,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Chalabesa Rural Health Centre",2468,2468,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Chikakala Health Post",5204,5204,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Chinkobo Health Post",664,664,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Kabinga Rural Health Centre",714,714,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Kaonda Rural Health Centre",814,814,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Kopa Rural Health Centre",2611,2611,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Luchembe Health Post",2135,2135,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Mapoma Rural Health Centre",2295,2295,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Mbati Rural Health Centre",1786,1786,"HTS_TST","Adults"
"Muchinga","Kanchibiya","Mpepo Rural Health Centre",3873,3873,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Chiunda Ponde Rural Health Centre",2526,2526,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Kapilya Rural Health Centre",311,311,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Lubunga Rural Health Centre",1012,1012,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Lukulu Rural Health Centre",1227,1227,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Mabonga Health Post",129,129,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Mpumba Rural Health Centre",1822,1822,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Muwele Rural Health Centre",1861,1861,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Mwelushi Health Post",1330,1330,"HTS_TST","Adults"
"Muchinga","Lavushimanda","Salamo Health Post",420,420,"HTS_TST","Adults"
"Muchinga","Mafinga","Chanama Health Post",7,7,"HTS_TST","Adults"
"Muchinga","Mafinga","Chifunda Health Post",22,22,"HTS_TST","Adults"
"Muchinga","Mafinga","Kalyamani Health Post",1,1,"HTS_TST","Adults"
"Muchinga","Mafinga","Mulekatembo Rural Health Centre",41,41,"HTS_TST","Adults"
"Muchinga","Mafinga","Muyombe Rural Health Centre",80,80,"HTS_TST","Adults"
"Muchinga","Mafinga","Mweniwisi Health Post",2,2,"HTS_TST","Adults"
"Muchinga","Mafinga","Nachisitu Rural Health Centre",15,15,"HTS_TST","Adults"
"Muchinga","Mafinga","Thendere Rural Health Centre",12,12,"HTS_TST","Adults"
"Muchinga","Mafinga","Zumbe Health Post",1,1,"HTS_TST","Adults"
"Muchinga","Mpika","Chibansa Urban Health Centre",1519,1519,"HTS_TST","Adults"
"Muchinga","Mpika","Chilonga Mission Hospital",5601,5601,"HTS_TST","Adults"
"Muchinga","Mpika","Chitulika Health Post",2279,2279,"HTS_TST","Adults"
"Muchinga","Mpika","Kamwanya Health Post",4348,4348,"HTS_TST","Adults"
"Muchinga","Mpika","Kasenga Rural Health Centre",1858,1858,"HTS_TST","Adults"
"Muchinga","Mpika","Lubambala Correctional Facility",42,42,"HTS_TST","Adults"
"Muchinga","Mpika","Lufila Rural Health Centre",272,272,"HTS_TST","Adults"
"Muchinga","Mpika","Michael Chilufya Sata Hospital",2763,2763,"HTS_TST","Adults"
"Muchinga","Mpika","Mpika Correctional Facility",162,162,"HTS_TST","Adults"
"Muchinga","Mpika","Mpika District Hospital Affiliated Health Centre",7962,7962,"HTS_TST","Adults"
"Muchinga","Mpika","Mukungule Rural Health Centre",853,853,"HTS_TST","Adults"
"Muchinga","Mpika","Nabwalya Rural Health Centre",530,530,"HTS_TST","Adults"
"Muchinga","Mpika","St Odilia Rural Health Center",1113,1113,"HTS_TST","Adults"
"Muchinga","Mpika","Tazara Health Post",2487,2487,"HTS_TST","Adults"
"Muchinga","Mpika","TZR Residential Rural Health Centre",3135,3135,"HTS_TST","Adults"
"Muchinga","Mpika","ZCA Rural Health Centre",1252,1252,"HTS_TST","Adults"
"Muchinga","Nakonde","Chilolwa Rural Health Centre",1949,1949,"HTS_TST","Adults"
"Muchinga","Nakonde","Chozi Rural Health Centre",1501,1501,"HTS_TST","Adults"
"Muchinga","Nakonde","Kaombwe Health Post",845,845,"HTS_TST","Adults"
"Muchinga","Nakonde","Katozi Health Post",5878,5878,"HTS_TST","Adults"
"Muchinga","Nakonde","Mwenechanka Rural Health Centre",943,943,"HTS_TST","Adults"
"Muchinga","Nakonde","Mwenzo Rural Health Centre",3078,3078,"HTS_TST","Adults"
"Muchinga","Nakonde","Nakonde District Hospital",4120,4120,"HTS_TST","Adults"
"Muchinga","Nakonde","Nakonde Urban Health Centre",13271,13271,"HTS_TST","Adults"
"Muchinga","Nakonde","Ntantumbila Rural Health Centre",1682,1682,"HTS_TST","Adults"
"Muchinga","Nakonde","Shemu Rural Health Centre",1652,1652,"HTS_TST","Adults"
"Muchinga","Nakonde","Waitwika Rural Health Centre",1588,1588,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Ilondola Rural Health Centre",2079,2079,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Kabanda Rural Health Centre",1322,1322,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Konja Rural Health Centre",1265,1265,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Lukaka Rural Health Centre",203,203,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Lwanya Health Post",1566,1566,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Matumbo Rural Health Centre",3633,3633,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Mukwikile Health Post",1037,1037,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Mulanga Rural Health Centre",4554,4554,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Mwika Rural Health Centre",1970,1970,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Philip Health Post",346,346,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Shiwang`andu Urban Health Centre",3183,3183,"HTS_TST","Adults"
"Muchinga","Shiwang'andu","Shiwangandu Rural Health Centre",1078,1078,"HTS_TST","Adults"
"Muchinga","Chinsali","Cheswa Health Post",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Chinsali Correctional Facility",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Chinsali District Hospital",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Chinsali General Hospital",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Chinsali Hospital Affiliated Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Chunga Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Kalwala Health Post",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Lubwa Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Mulilansolo Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Mundu Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Munsanya Health Post",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Nambuluma Police Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Chinsali","Nkula Health Post",0,0,"HTS_TST","Peads"
"Muchinga","Isoka","Isoka Correctional Facility",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Isoka District Hospital",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Isoka OPD",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Kafwimbi Rural Health Centre",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Kalungu Rural Health Centre",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Kampumbu Rural Health Centre",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Kantenshya Health Post",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Kapililonga Health Post",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Lualizi Health Post",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Nzoche Health Post",1,1,"HTS_TST","Peads"
"Muchinga","Isoka","Sansamwenje Health Post",1,1,"HTS_TST","Peads"
"Muchinga","Kanchibiya","Chalabesa Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Kanchibiya","Chikakala Health Post",0,0,"HTS_TST","Peads"
"Muchinga","Kanchibiya","Chinkobo Health Post",0,0,"HTS_TST","Peads"
"Muchinga","Kanchibiya","Kabinga Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Kanchibiya","Kaonda Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Kanchibiya","Kopa Rural Health Centre",0,0,"HTS_TST","Peads"
"Muchinga","Kanchibiya","Luchembe Health Post",0,0,"HTS_TST","Peads"
"Muchinga","Kanchibiya","Mapoma Rural Health Centre",0,0,"HTS_TST","Peads"
